,Department_UPC,ID_author,Number_articles
63573,Departament de Ciències de la Computació,180361,12
63582,Departament de Ciències de la Computació,180394,21
63583,Departament de Ciències de la Computació,180395,2
63594,Departament de Ciències de la Computació,180426,9
63602,Departament de Ciències de la Computació,180449,18
63645,Departament de Ciències de la Computació,180585,2
63649,Departament de Ciències de la Computació,180601,4
63651,Departament de Ciències de la Computació,180605,34
63699,Departament de Ciències de la Computació,180756,7
63713,Departament de Ciències de la Computació,180801,7
63718,Departament de Ciències de la Computació,180819,29
63777,Departament de Ciències de la Computació,181038,16
63793,Departament de Ciències de la Computació,181140,61
63815,Departament de Ciències de la Computació,181195,21
63848,Departament de Ciències de la Computació,181314,6
63866,Departament de Ciències de la Computació,181361,13
63885,Departament de Ciències de la Computació,181431,11
63892,Departament de Ciències de la Computació,181446,18
63921,Departament de Ciències de la Computació,181550,23
63977,Departament de Ciències de la Computació,181770,2
64020,Departament de Ciències de la Computació,181937,9
64021,Departament de Ciències de la Computació,181941,11
64026,Departament de Ciències de la Computació,181951,4
64036,Departament de Ciències de la Computació,181979,2
64042,Departament de Ciències de la Computació,181992,6
64045,Departament de Ciències de la Computació,182007,35
64079,Departament de Ciències de la Computació,182144,1
64141,Departament de Ciències de la Computació,182435,13
64144,Departament de Ciències de la Computació,182445,2
64206,Departament de Ciències de la Computació,182745,1
64238,Departament de Ciències de la Computació,182889,8
64240,Departament de Ciències de la Computació,182894,17
64316,Departament de Ciències de la Computació,183408,16
64342,Departament de Ciències de la Computació,184335,3
64372,Departament de Ciències de la Computació,1918110,16
64384,Departament de Ciències de la Computació,1918208,16
64420,Departament de Ciències de la Computació,19687881,4
64479,Departament de Ciències de la Computació,2095616,1
64553,Departament de Ciències de la Computació,22037380,7
64718,Departament de Ciències de la Computació,25180272,1
64748,Departament de Ciències de la Computació,25192291,1
64799,Departament de Ciències de la Computació,25897004,1
64813,Departament de Ciències de la Computació,25898271,6
64878,Departament de Ciències de la Computació,28619814,10
64926,Departament de Ciències de la Computació,29939122,1
64992,Departament de Ciències de la Computació,3571440,6
65016,Departament de Ciències de la Computació,4983893,2
65051,Departament de Ciències de la Computació,5471829,2
65071,Departament de Ciències de la Computació,8704046,20
65101,Departament de Física,10999395,1
65134,Departament de Física,11006794,9
65155,Departament de Física,11008489,9
65160,Departament de Física,11009447,35
65191,Departament de Física,11485675,3
65204,Departament de Física,1189989,38
65207,Departament de Física,12503737,25
65218,Departament de Física,12666595,51
65253,Departament de Física,12913147,11
65259,Departament de Física,12966528,11
65267,Departament de Física,13029498,2
65281,Departament de Física,13692926,1
65309,Departament de Física,1509179,21
65310,Departament de Física,15114176,49
65339,Departament de Física,15340607,18
65348,Departament de Física,15400805,13
65366,Departament de Física,15592013,4
65372,Departament de Física,15642178,19
65409,Departament de Física,16919346,5
65420,Departament de Física,17297324,3
65435,Departament de Física,17704199,41
65439,Departament de Física,17704429,3
65441,Departament de Física,17704472,7
65442,Departament de Física,17704481,8
65446,Departament de Física,17704722,4
65452,Departament de Física,17705039,2
65471,Departament de Física,177829,101
65481,Departament de Física,177867,9
65491,Departament de Física,177891,6
65500,Departament de Física,177903,8
65547,Departament de Física,178139,66
65550,Departament de Física,178143,43
65551,Departament de Física,178144,6
65567,Departament de Física,178206,113
65596,Departament de Física,178293,9
65618,Departament de Física,178337,15
65622,Departament de Física,178342,16
65637,Departament de Física,178396,10
65655,Departament de Física,178439,10
65656,Departament de Física,178440,26
65657,Departament de Física,178441,24
65664,Departament de Física,178467,30
65675,Departament de Física,178508,5
65676,Departament de Física,178509,7
65690,Departament de Física,178547,25
65691,Departament de Física,178548,26
65699,Departament de Física,178558,2
65725,Departament de Física,178609,24
65788,Departament de Física,178877,30
65789,Departament de Física,178879,28
65801,Departament de Física,178927,13
65818,Departament de Física,178984,34
65825,Departament de Física,179011,44
65848,Departament de Física,179059,152
65877,Departament de Física,179143,6
65879,Departament de Física,179151,18
65899,Departament de Física,179258,26
65912,Departament de Física,179302,24
65920,Departament de Física,179327,2
65923,Departament de Física,179331,9
65924,Departament de Física,179332,106
65935,Departament de Física,179362,17
65964,Departament de Física,179514,21
65987,Departament de Física,179576,63
66011,Departament de Física,179653,30
66027,Departament de Física,179680,42
66058,Departament de Física,179783,41
66074,Departament de Física,179812,30
66077,Departament de Física,179824,22
66093,Departament de Física,179868,26
66111,Departament de Física,179917,17
66123,Departament de Física,179949,37
66124,Departament de Física,179950,47
66131,Departament de Física,179960,8
66132,Departament de Física,179962,30
66206,Departament de Física,180157,112
66208,Departament de Física,180171,8
66277,Departament de Física,180347,13
66297,Departament de Física,180399,27
66316,Departament de Física,180454,4
66319,Departament de Física,180471,46
66321,Departament de Física,180473,8
66322,Departament de Física,180475,27
66332,Departament de Física,180499,10
66333,Departament de Física,180500,32
66335,Departament de Física,180502,37
66340,Departament de Física,180514,6
66369,Departament de Física,180617,10
66384,Departament de Física,180665,24
66389,Departament de Física,180694,56
66399,Departament de Física,180718,17
66472,Departament de Física,180990,40
66516,Departament de Física,181180,60
66517,Departament de Física,181182,49
66530,Departament de Física,181200,52
66537,Departament de Física,181208,14
66546,Departament de Física,181229,58
66554,Departament de Física,181250,1
66573,Departament de Física,181352,47
66647,Departament de Física,181605,22
66651,Departament de Física,181635,51
66652,Departament de Física,181636,27
66659,Departament de Física,181673,43
66660,Departament de Física,181676,21
66682,Departament de Física,181748,50
66694,Departament de Física,181790,26
66710,Departament de Física,181855,24
66720,Departament de Física,181897,14
66723,Departament de Física,181901,19
66724,Departament de Física,181904,33
66745,Departament de Física,181974,18
66749,Departament de Física,181981,27
66759,Departament de Física,182010,28
66769,Departament de Física,182064,14
66774,Departament de Física,182082,113
66783,Departament de Física,182125,22
66787,Departament de Física,182136,3
66792,Departament de Física,182149,99
66833,Departament de Física,182337,42
66834,Departament de Física,182339,18
66857,Departament de Física,182450,9
66884,Departament de Física,182594,19
66895,Departament de Física,182645,6
66908,Departament de Física,182722,61
66909,Departament de Física,182725,40
66969,Departament de Física,183000,28
66972,Departament de Física,183034,16
66978,Departament de Física,183063,6
66986,Departament de Física,183126,2
67002,Departament de Física,183216,1
67026,Departament de Física,183401,46
67069,Departament de Física,18766706,5
67092,Departament de Física,1918187,71
67123,Departament de Física,19687486,6
67142,Departament de Física,19688123,3
67166,Departament de Física,20338700,7
67193,Departament de Física,2097199,6
67215,Departament de Física,21574128,28
67230,Departament de Física,21700829,14
67233,Departament de Física,21717892,3
67254,Departament de Física,22036672,15
67266,Departament de Física,22037433,1
67274,Departament de Física,22037891,4
67276,Departament de Física,22037951,4
67287,Departament de Física,22038799,31
67294,Departament de Física,22039193,5
67319,Departament de Física,22518039,3
67365,Departament de Física,23640849,3
67373,Departament de Física,23641123,14
67399,Departament de Física,23641929,2
67437,Departament de Física,25185300,1
67456,Departament de Física,25191080,2
67462,Departament de Física,25208611,1
67474,Departament de Física,25212457,6
67488,Departament de Física,25848164,2
67518,Departament de Física,25897519,5
67522,Departament de Física,25898096,3
67551,Departament de Física,26377853,12
67556,Departament de Física,2640567,28
67566,Departament de Física,26716285,16
67572,Departament de Física,27154856,2
67599,Departament de Física,28961601,14
67604,Departament de Física,28961790,1
67605,Departament de Física,28961816,1
67613,Departament de Física,29437585,6
67618,Departament de Física,29482281,2
67619,Departament de Física,29482804,2
67627,Departament de Física,29596083,1
67629,Departament de Física,29694518,1
67646,Departament de Física,3094596,41
67660,Departament de Física,31253065,4
67663,Departament de Física,31874483,3
67665,Departament de Física,31986629,21
67667,Departament de Física,31986838,1
67669,Departament de Física,31986983,2
67687,Departament de Física,32259811,2
67688,Departament de Física,32273983,1
67725,Departament de Física,4958358,19
67736,Departament de Física,5084735,14
67746,Departament de Física,5271026,31
67773,Departament de Física,5907866,13
67806,Departament de Matemàtiques,10709168,4
67877,Departament de Matemàtiques,11108339,1
67896,Departament de Matemàtiques,11216198,9
67898,Departament de Matemàtiques,11251066,3
68020,Departament de Matemàtiques,15069844,17
68177,Departament de Matemàtiques,177810,44
68179,Departament de Matemàtiques,177813,7
68181,Departament de Matemàtiques,177816,20
68187,Departament de Matemàtiques,177856,2
68188,Departament de Matemàtiques,177861,31
68189,Departament de Matemàtiques,177863,1
68190,Departament de Matemàtiques,177864,15
68210,Departament de Matemàtiques,177901,41
68215,Departament de Matemàtiques,177907,22
68218,Departament de Matemàtiques,177910,40
68219,Departament de Matemàtiques,177929,3
68221,Departament de Matemàtiques,177936,8
68223,Departament de Matemàtiques,177939,12
68229,Departament de Matemàtiques,177980,5
68245,Departament de Matemàtiques,178043,2
68266,Departament de Matemàtiques,178152,2
68270,Departament de Matemàtiques,178189,9
68271,Departament de Matemàtiques,178190,13
68283,Departament de Matemàtiques,178225,35
68292,Departament de Matemàtiques,178247,1
68306,Departament de Matemàtiques,178291,30
68307,Departament de Matemàtiques,178292,20
68309,Departament de Matemàtiques,178304,31
68311,Departament de Matemàtiques,178312,10
68313,Departament de Matemàtiques,178315,13
68314,Departament de Matemàtiques,178316,45
68317,Departament de Matemàtiques,178320,5
68319,Departament de Matemàtiques,178323,21
68321,Departament de Matemàtiques,178325,16
68328,Departament de Matemàtiques,178334,65
68343,Departament de Matemàtiques,178373,75
68353,Departament de Matemàtiques,178401,2
68361,Departament de Matemàtiques,178429,2
68366,Departament de Matemàtiques,178438,11
68374,Departament de Matemàtiques,178458,4
68385,Departament de Matemàtiques,178505,20
68390,Departament de Matemàtiques,178511,21
68395,Departament de Matemàtiques,178539,35
68404,Departament de Matemàtiques,178550,22
68405,Departament de Matemàtiques,178551,35
68406,Departament de Matemàtiques,178552,10
68408,Departament de Matemàtiques,178555,24
68412,Departament de Matemàtiques,178559,6
68421,Departament de Matemàtiques,178579,2
68428,Departament de Matemàtiques,178596,11
68431,Departament de Matemàtiques,178602,22
68432,Departament de Matemàtiques,178603,16
68433,Departament de Matemàtiques,178604,19
68453,Departament de Matemàtiques,178669,20
68467,Departament de Matemàtiques,178695,77
68473,Departament de Matemàtiques,178706,12
68502,Departament de Matemàtiques,178882,93
68506,Departament de Matemàtiques,178908,4
68511,Departament de Matemàtiques,178924,5
68515,Departament de Matemàtiques,178932,9
68529,Departament de Matemàtiques,178977,19
68534,Departament de Matemàtiques,179004,5
68555,Departament de Matemàtiques,179050,3
68561,Departament de Matemàtiques,179061,38
68563,Departament de Matemàtiques,179063,58
68565,Departament de Matemàtiques,179070,145
68582,Departament de Matemàtiques,179108,36
68584,Departament de Matemàtiques,179111,39
68594,Departament de Matemàtiques,179180,5
68627,Departament de Matemàtiques,179313,47
68637,Departament de Matemàtiques,179334,20
68638,Departament de Matemàtiques,179337,4
68679,Departament de Matemàtiques,179521,45
68689,Departament de Matemàtiques,179542,9
68691,Departament de Matemàtiques,179545,5
68703,Departament de Matemàtiques,179587,11
68707,Departament de Matemàtiques,179595,28
68718,Departament de Matemàtiques,179640,10
68722,Departament de Matemàtiques,179650,4
68724,Departament de Matemàtiques,179656,91
68728,Departament de Matemàtiques,179663,11
68743,Departament de Matemàtiques,179691,23
68753,Departament de Matemàtiques,179714,4
68762,Departament de Matemàtiques,179750,3
68768,Departament de Matemàtiques,179781,57
68782,Departament de Matemàtiques,179807,24
68795,Departament de Matemàtiques,179840,17
68799,Departament de Matemàtiques,179856,34
68800,Departament de Matemàtiques,179857,15
68801,Departament de Matemàtiques,179859,4
68814,Departament de Matemàtiques,179892,6
68822,Departament de Matemàtiques,179916,24
68837,Departament de Matemàtiques,179951,5
68840,Departament de Matemàtiques,179957,11
68855,Departament de Matemàtiques,179997,4
68856,Departament de Matemàtiques,180003,16
68857,Departament de Matemàtiques,180004,12
68858,Departament de Matemàtiques,180006,7
68898,Departament de Matemàtiques,180113,4
68930,Departament de Matemàtiques,180203,27
68960,Departament de Matemàtiques,180259,17
68990,Departament de Matemàtiques,180348,29
69032,Departament de Matemàtiques,180472,15
69051,Departament de Matemàtiques,180511,5
69080,Departament de Matemàtiques,180615,24
69083,Departament de Matemàtiques,180623,69
69088,Departament de Matemàtiques,180639,6
69095,Departament de Matemàtiques,180664,36
69146,Departament de Matemàtiques,180828,2
69158,Departament de Matemàtiques,180879,49
69164,Departament de Matemàtiques,180916,21
69202,Departament de Matemàtiques,181054,18
69221,Departament de Matemàtiques,181160,58
69223,Departament de Matemàtiques,181164,11
69233,Departament de Matemàtiques,181188,12
69235,Departament de Matemàtiques,181191,26
69236,Departament de Matemàtiques,181192,16
69237,Departament de Matemàtiques,181193,64
69254,Departament de Matemàtiques,181224,44
69256,Departament de Matemàtiques,181227,36
69263,Departament de Matemàtiques,181241,10
69270,Departament de Matemàtiques,181299,34
69307,Departament de Matemàtiques,181427,26
69321,Departament de Matemàtiques,181456,35
69329,Departament de Matemàtiques,181490,48
69331,Departament de Matemàtiques,181493,28
69350,Departament de Matemàtiques,181562,50
69365,Departament de Matemàtiques,181639,19
69377,Departament de Matemàtiques,181690,22
69433,Departament de Matemàtiques,181898,27
69449,Departament de Matemàtiques,181950,3
69455,Departament de Matemàtiques,181963,35
69464,Departament de Matemàtiques,181986,17
69470,Departament de Matemàtiques,182009,25
69490,Departament de Matemàtiques,182100,23
69521,Departament de Matemàtiques,182221,38
69527,Departament de Matemàtiques,182266,10
69530,Departament de Matemàtiques,182273,8
69549,Departament de Matemàtiques,182359,33
69579,Departament de Matemàtiques,182494,5
69583,Departament de Matemàtiques,182499,19
69594,Departament de Matemàtiques,182566,47
69629,Departament de Matemàtiques,182743,12
69641,Departament de Matemàtiques,182808,46
69679,Departament de Matemàtiques,182973,76
69703,Departament de Matemàtiques,183149,1
69784,Departament de Matemàtiques,18787171,6
69842,Departament de Matemàtiques,19687732,2
69858,Departament de Matemàtiques,19688314,4
69861,Departament de Matemàtiques,19688765,1
69872,Departament de Matemàtiques,20338322,4
70017,Departament de Matemàtiques,22327914,2
70018,Departament de Matemàtiques,2240058,44
70040,Departament de Matemàtiques,22744480,8
70103,Departament de Matemàtiques,23641508,5
70121,Departament de Matemàtiques,2510397,30
70183,Departament de Matemàtiques,25211146,1
70202,Departament de Matemàtiques,25864281,2
70209,Departament de Matemàtiques,25880078,1
70229,Departament de Matemàtiques,25897465,1
70262,Departament de Matemàtiques,26377807,4
70307,Departament de Matemàtiques,28643045,2
70312,Departament de Matemàtiques,28961655,2
70320,Departament de Matemàtiques,29437361,1
70408,Departament de Matemàtiques,33052537,1
70415,Departament de Matemàtiques,3571414,7
70450,Departament de Matemàtiques,5089214,29
70451,Departament de Matemàtiques,5144072,16
70467,Departament de Matemàtiques,5397258,28
70505,Departament de Matemàtiques,9465172,3
70508,Departament de Matemàtiques,9572371,4
70666,Departament de Mecànica de Fluids,12866029,43
70748,Departament de Mecànica de Fluids,15181042,9
70752,Departament de Mecànica de Fluids,15226837,1
70797,Departament de Mecànica de Fluids,15642206,37
70985,Departament de Mecànica de Fluids,178192,39
71169,Departament de Mecànica de Fluids,178681,29
71332,Departament de Mecànica de Fluids,179294,3
71362,Departament de Mecànica de Fluids,179374,29
71466,Departament de Mecànica de Fluids,179717,8
71469,Departament de Mecànica de Fluids,179724,25
71515,Departament de Mecànica de Fluids,179863,11
71540,Departament de Mecànica de Fluids,179927,29
71664,Departament de Mecànica de Fluids,180242,33
71729,Departament de Mecànica de Fluids,180424,2
71754,Departament de Mecànica de Fluids,180492,2
71797,Departament de Mecànica de Fluids,180628,1
71922,Departament de Mecànica de Fluids,181100,29
71927,Departament de Mecànica de Fluids,181136,19
72073,Departament de Mecànica de Fluids,181616,18
72126,Departament de Mecànica de Fluids,181822,37
72227,Departament de Mecànica de Fluids,182186,21
72255,Departament de Mecànica de Fluids,182334,1
72263,Departament de Mecànica de Fluids,182369,17
72293,Departament de Mecànica de Fluids,182497,3
72340,Departament de Mecànica de Fluids,182740,5
72394,Departament de Mecànica de Fluids,183011,29
72427,Departament de Mecànica de Fluids,183226,1
72462,Departament de Mecànica de Fluids,184048,7
72472,Departament de Mecànica de Fluids,184224,8
72504,Departament de Mecànica de Fluids,1918103,26
72614,Departament de Mecànica de Fluids,2093462,7
72656,Departament de Mecànica de Fluids,21706891,22
72658,Departament de Mecànica de Fluids,2172482,84
72790,Departament de Mecànica de Fluids,23640862,1
72976,Departament de Mecànica de Fluids,26377905,2
72999,Departament de Mecànica de Fluids,27561040,2
73107,Departament de Mecànica de Fluids,32085347,25
73154,Departament de Mecànica de Fluids,5002207,44
73235,Departament de Màquines i Motors Tèrmics,10971882,3
73256,Departament de Màquines i Motors Tèrmics,11005270,8
73330,Departament de Màquines i Motors Tèrmics,11503714,20
73413,Departament de Màquines i Motors Tèrmics,13418185,11
73426,Departament de Màquines i Motors Tèrmics,14367754,4
73525,Departament de Màquines i Motors Tèrmics,16670397,6
73584,Departament de Màquines i Motors Tèrmics,17704820,26
73587,Departament de Màquines i Motors Tèrmics,17704971,1
73629,Departament de Màquines i Motors Tèrmics,177893,8
73723,Departament de Màquines i Motors Tèrmics,178278,1
73822,Departament de Màquines i Motors Tèrmics,178543,134
73900,Departament de Màquines i Motors Tèrmics,178709,114
73996,Departament de Màquines i Motors Tèrmics,179084,45
74002,Departament de Màquines i Motors Tèrmics,179102,2
74188,Departament de Màquines i Motors Tèrmics,179753,23
74198,Departament de Màquines i Motors Tèrmics,179792,14
74359,Departament de Màquines i Motors Tèrmics,180210,23
74428,Departament de Màquines i Motors Tèrmics,180389,34
74562,Departament de Màquines i Motors Tèrmics,180803,19
74581,Departament de Màquines i Motors Tèrmics,180869,36
74604,Departament de Màquines i Motors Tèrmics,180980,2
74612,Departament de Màquines i Motors Tèrmics,181001,3
74613,Departament de Màquines i Motors Tèrmics,181002,4
74725,Departament de Màquines i Motors Tèrmics,181397,25
74760,Departament de Màquines i Motors Tèrmics,181530,17
74811,Departament de Màquines i Motors Tèrmics,181718,8
74813,Departament de Màquines i Motors Tèrmics,181720,14
74843,Departament de Màquines i Motors Tèrmics,181844,51
74911,Departament de Màquines i Motors Tèrmics,182085,49
74947,Departament de Màquines i Motors Tèrmics,182225,1
74984,Departament de Màquines i Motors Tèrmics,182417,18
74997,Departament de Màquines i Motors Tèrmics,182463,101
75069,Departament de Màquines i Motors Tèrmics,182819,5
75082,Departament de Màquines i Motors Tèrmics,182864,3
75186,Departament de Màquines i Motors Tèrmics,184235,23
75537,Departament de Màquines i Motors Tèrmics,23641977,1
75583,Departament de Màquines i Motors Tèrmics,25188920,5
75787,Departament de Màquines i Motors Tèrmics,31000993,1
75860,Departament de Màquines i Motors Tèrmics,4948238,6
75974,Departament de Projectes Arquitectònics,11005708,1
76005,Departament de Projectes Arquitectònics,11009305,1
76036,Departament de Projectes Arquitectònics,11372688,5
76086,Departament de Projectes Arquitectònics,12824133,3
76105,Departament de Projectes Arquitectònics,12966429,2
76142,Departament de Projectes Arquitectònics,14909775,16
76190,Departament de Projectes Arquitectònics,15373135,3
76241,Departament de Projectes Arquitectònics,16670624,1
76254,Departament de Projectes Arquitectònics,16846750,1
76259,Departament de Projectes Arquitectònics,16919560,1
76308,Departament de Projectes Arquitectònics,177784,1
76385,Departament de Projectes Arquitectònics,178097,1
76388,Departament de Projectes Arquitectònics,178107,11
76418,Departament de Projectes Arquitectònics,178222,21
76513,Departament de Projectes Arquitectònics,178469,14
76515,Departament de Projectes Arquitectònics,178474,1
76711,Departament de Projectes Arquitectònics,179088,3
76715,Departament de Projectes Arquitectònics,179104,14
76912,Departament de Projectes Arquitectònics,179794,1
77108,Departament de Projectes Arquitectònics,180288,7
77109,Departament de Projectes Arquitectònics,180292,8
77175,Departament de Projectes Arquitectònics,180484,8
77193,Departament de Projectes Arquitectònics,180542,16
77225,Departament de Projectes Arquitectònics,180640,1
77238,Departament de Projectes Arquitectònics,180696,1
77239,Departament de Projectes Arquitectònics,180697,3
77240,Departament de Projectes Arquitectònics,180698,2
77243,Departament de Projectes Arquitectònics,180705,12
77261,Departament de Projectes Arquitectònics,180763,1
77264,Departament de Projectes Arquitectònics,180781,14
77323,Departament de Projectes Arquitectònics,180998,56
77333,Departament de Projectes Arquitectònics,181031,13
77418,Departament de Projectes Arquitectònics,181343,7
77573,Departament de Projectes Arquitectònics,181911,18
77632,Departament de Projectes Arquitectònics,182126,2
77637,Departament de Projectes Arquitectònics,182142,1
77648,Departament de Projectes Arquitectònics,182177,39
77653,Departament de Projectes Arquitectònics,182199,3
77660,Departament de Projectes Arquitectònics,182246,5
77693,Departament de Projectes Arquitectònics,182407,11
77707,Departament de Projectes Arquitectònics,182457,5
77721,Departament de Projectes Arquitectònics,182502,4
77728,Departament de Projectes Arquitectònics,182535,20
77735,Departament de Projectes Arquitectònics,182625,14
77760,Departament de Projectes Arquitectònics,182736,21
77806,Departament de Projectes Arquitectònics,182915,3
77809,Departament de Projectes Arquitectònics,182929,3
77823,Departament de Projectes Arquitectònics,183051,2
77838,Departament de Projectes Arquitectònics,183146,2
77846,Departament de Projectes Arquitectònics,183176,27
77849,Departament de Projectes Arquitectònics,183214,4
77863,Departament de Projectes Arquitectònics,183304,2
77871,Departament de Projectes Arquitectònics,183366,1
77935,Departament de Projectes Arquitectònics,1918118,3
77948,Departament de Projectes Arquitectònics,1918219,4
77949,Departament de Projectes Arquitectònics,1918227,1
77973,Departament de Projectes Arquitectònics,19687529,1
77976,Departament de Projectes Arquitectònics,19687613,7
78194,Departament de Projectes Arquitectònics,23525475,1
78222,Departament de Projectes Arquitectònics,23641127,2
78270,Departament de Projectes Arquitectònics,25178497,1
78327,Departament de Projectes Arquitectònics,2579325,13
78571,Departament de Projectes Arquitectònics,4591179,9
78591,Departament de Projectes Arquitectònics,5243002,9
78592,Departament de Projectes Arquitectònics,5243011,1
78595,Departament de Projectes Arquitectònics,5276451,3
78606,Departament de Projectes Arquitectònics,5436541,3
78609,Departament de Projectes Arquitectònics,5455338,1
78693,Departament de Representació Arquitectònica,11006769,2
78812,Departament de Representació Arquitectònica,12912929,2
78897,Departament de Representació Arquitectònica,15269009,1
78989,Departament de Representació Arquitectònica,17703929,4
79021,Departament de Representació Arquitectònica,177789,7
79045,Departament de Representació Arquitectònica,177880,11
79186,Departament de Representació Arquitectònica,178361,59
79545,Departament de Representació Arquitectònica,179574,8
79564,Departament de Representació Arquitectònica,179635,10
79593,Departament de Representació Arquitectònica,179694,4
80117,Departament de Representació Arquitectònica,181288,26
80178,Departament de Representació Arquitectònica,181491,3
80224,Departament de Representació Arquitectònica,181685,8
80271,Departament de Representació Arquitectònica,181857,8
80403,Departament de Representació Arquitectònica,182404,25
80454,Departament de Representació Arquitectònica,182642,1
80457,Departament de Representació Arquitectònica,182648,3
80473,Departament de Representació Arquitectònica,182737,3
80475,Departament de Representació Arquitectònica,182739,13
80507,Departament de Representació Arquitectònica,182869,9
80514,Departament de Representació Arquitectònica,182902,2
80568,Departament de Representació Arquitectònica,183244,8
80569,Departament de Representació Arquitectònica,183260,3
80616,Departament de Representació Arquitectònica,184360,15
80643,Departament de Representació Arquitectònica,1918109,5
80649,Departament de Representació Arquitectònica,1918167,1
80667,Departament de Representació Arquitectònica,1918271,3
80901,Departament de Representació Arquitectònica,23410302,2
80932,Departament de Representació Arquitectònica,23641056,4
80935,Departament de Representació Arquitectònica,23641136,9
80938,Departament de Representació Arquitectònica,23641188,1
80941,Departament de Representació Arquitectònica,23641232,3
81205,Departament de Representació Arquitectònica,30789199,2
81228,Departament de Representació Arquitectònica,31986948,12
81282,Departament de Representació Arquitectònica,4586881,2
81381,Departament de Resistència de Materials i Estructures a l'Enginyeria,11002963,1
81401,Departament de Resistència de Materials i Estructures a l'Enginyeria,11006358,6
81595,Departament de Resistència de Materials i Estructures a l'Enginyeria,15180852,10
81629,Departament de Resistència de Materials i Estructures a l'Enginyeria,15506306,15
81642,Departament de Resistència de Materials i Estructures a l'Enginyeria,15642101,10
81803,Departament de Resistència de Materials i Estructures a l'Enginyeria,178041,15
81804,Departament de Resistència de Materials i Estructures a l'Enginyeria,178042,4
82054,Departament de Resistència de Materials i Estructures a l'Enginyeria,178852,29
82377,Departament de Resistència de Materials i Estructures a l'Enginyeria,179897,18
82428,Departament de Resistència de Materials i Estructures a l'Enginyeria,180037,8
82529,Departament de Resistència de Materials i Estructures a l'Enginyeria,180278,73
82553,Departament de Resistència de Materials i Estructures a l'Enginyeria,180352,25
82554,Departament de Resistència de Materials i Estructures a l'Enginyeria,180353,1
82585,Departament de Resistència de Materials i Estructures a l'Enginyeria,180447,23
82615,Departament de Resistència de Materials i Estructures a l'Enginyeria,180532,26
82804,Departament de Resistència de Materials i Estructures a l'Enginyeria,181203,24
82810,Departament de Resistència de Materials i Estructures a l'Enginyeria,181212,25
82957,Departament de Resistència de Materials i Estructures a l'Enginyeria,181761,12
82958,Departament de Resistència de Materials i Estructures a l'Enginyeria,181762,16
83076,Departament de Resistència de Materials i Estructures a l'Enginyeria,182187,2
83096,Departament de Resistència de Materials i Estructures a l'Enginyeria,182300,9
83099,Departament de Resistència de Materials i Estructures a l'Enginyeria,182319,1
83285,Departament de Resistència de Materials i Estructures a l'Enginyeria,183289,46
83291,Departament de Resistència de Materials i Estructures a l'Enginyeria,183342,20
83292,Departament de Resistència de Materials i Estructures a l'Enginyeria,183351,14
83357,Departament de Resistència de Materials i Estructures a l'Enginyeria,1918111,6
83369,Departament de Resistència de Materials i Estructures a l'Enginyeria,1918210,2
83451,Departament de Resistència de Materials i Estructures a l'Enginyeria,2040695,28
83521,Departament de Resistència de Materials i Estructures a l'Enginyeria,22011991,9
83617,Departament de Resistència de Materials i Estructures a l'Enginyeria,23504559,5
83679,Departament de Resistència de Materials i Estructures a l'Enginyeria,24008905,2
83687,Departament de Resistència de Materials i Estructures a l'Enginyeria,25170606,5
83688,Departament de Resistència de Materials i Estructures a l'Enginyeria,25170657,7
83757,Departament de Resistència de Materials i Estructures a l'Enginyeria,25847015,3
83938,Departament de Resistència de Materials i Estructures a l'Enginyeria,31986827,8
83943,Departament de Resistència de Materials i Estructures a l'Enginyeria,31987071,1
83971,Departament de Resistència de Materials i Estructures a l'Enginyeria,33214182,45
84077,Departament de Tecnologia de l'Arquitectura,10544775,1
84127,Departament de Tecnologia de l'Arquitectura,11007236,11
84136,Departament de Tecnologia de l'Arquitectura,11008066,15
84154,Departament de Tecnologia de l'Arquitectura,11128501,9
84165,Departament de Tecnologia de l'Arquitectura,11214260,5
84220,Departament de Tecnologia de l'Arquitectura,12794517,2
84239,Departament de Tecnologia de l'Arquitectura,12919757,12
84256,Departament de Tecnologia de l'Arquitectura,13064864,5
84300,Departament de Tecnologia de l'Arquitectura,15127313,1
84306,Departament de Tecnologia de l'Arquitectura,15180728,8
84333,Departament de Tecnologia de l'Arquitectura,15426799,5
84527,Departament de Tecnologia de l'Arquitectura,178114,1
84533,Departament de Tecnologia de l'Arquitectura,178142,8
84563,Departament de Tecnologia de l'Arquitectura,178246,2
84647,Departament de Tecnologia de l'Arquitectura,178466,35
84717,Departament de Tecnologia de l'Arquitectura,178629,2
84750,Departament de Tecnologia de l'Arquitectura,178713,38
84828,Departament de Tecnologia de l'Arquitectura,179052,8
84857,Departament de Tecnologia de l'Arquitectura,179112,42
84882,Departament de Tecnologia de l'Arquitectura,179257,7
84889,Departament de Tecnologia de l'Arquitectura,179282,21
84943,Departament de Tecnologia de l'Arquitectura,179493,34
84964,Departament de Tecnologia de l'Arquitectura,179549,19
85005,Departament de Tecnologia de l'Arquitectura,179671,29
85027,Departament de Tecnologia de l'Arquitectura,179718,34
85028,Departament de Tecnologia de l'Arquitectura,179723,2
85055,Departament de Tecnologia de l'Arquitectura,179808,14
85118,Departament de Tecnologia de l'Arquitectura,179971,28
85213,Departament de Tecnologia de l'Arquitectura,180219,27
85247,Departament de Tecnologia de l'Arquitectura,180297,6
85332,Departament de Tecnologia de l'Arquitectura,180546,4
